refinebio_accession_code,experiment_accession,score_age,score_sex,score_patient,score_stage,score_tissue,score_metastasis,score_histology,score_cell_line_col,score_cell_line_text,score_primary_human_text,net_score,primary_score,cell_line_score,score_cancer_cols,score_cancer_text
GSM399748,GSE15913,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4
GSM467529,GSE18864,1,0,0,1,0,0,0,0,0,2,4,4,0,1,5
GSM4774258,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM585336,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM615770,GSE25065,1,0,0,1,1,0,0,0,0,9,12,12,0,1,2
GSM655605,GSE26637,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM773740,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773744,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM825537,GSE33377,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
GSM908168,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM983724,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM989167,GSE40240,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1049560,GSE42763,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM110850,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1164326,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164561,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1323171,GSE54747,0,0,0,1,1,0,0,0,0,3,5,5,0,1,0
GSM1379932,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1422194,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1422205,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1437933,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438067,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1445985,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1511593,GSE61715,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,1
GSM1587116,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1590564,GSE65238,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
GSM1672343,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,3
GSM1672664,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1884997,GSE73080,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM2157798,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2157875,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2257125,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM3183921,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184209,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184294,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184296,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289567,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM422975,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM422999,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM423082,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM458426,GSE18376,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1
GSM467589,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM530859,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM530864,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM562895,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM585482,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601796,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM615769,GSE25065,1,0,0,1,1,0,0,0,0,9,12,12,0,1,2
GSM773699,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773719,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781636,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM805372,GSE32518,1,0,0,0,1,0,0,0,0,4,6,6,0,0,1
GSM865132,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM884023,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884052,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884139,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM908172,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM978704,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM983732,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM1019250,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1030297,GSE41998,1,1,0,0,0,0,0,0,0,5,7,7,0,0,5
GSM1049181,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1049552,GSE42763,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM1164456,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1224701,GSE50614,0,0,1,0,0,0,1,0,0,7,9,9,0,1,0
GSM1379961,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380022,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1420013,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1438059,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438114,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1442221,GSE59671,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
GSM1587076,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672435,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672717,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1884994,GSE73080,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1898267,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM1943720,GSE75132,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM1943729,GSE75132,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM2858695,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2858708,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3183930,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3183952,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184005,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184119,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184325,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289455,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289460,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289723,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM364638,GSE14580,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0
GSM381256,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM381271,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM411277,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM540218,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540240,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540322,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM577767,GSE23553,0,0,0,0,0,0,0,-1,-1,0,-2,0,2,0,0
GSM773686,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM983721,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM983733,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM1049081,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM110730,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM123214,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM123218,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1379864,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1400654,GSE58093,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM1445991,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1672359,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672638,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1673764,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1831471,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1885041,GSE73081,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1898238,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM2157815,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2157881,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2159623,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2770789,GSE103412,0,0,1,1,1,0,0,0,0,7,10,10,0,1,7
GSM278164,GSE11001,0,0,0,1,0,0,0,0,0,17,18,18,0,2,1
GSM3184031,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184288,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184297,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM467552,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM585309,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM773543,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781339,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM790000,GSE31852,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1
GSM827825,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM978620,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1016546,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1019231,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019317,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1049105,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1049129,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM110764,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110873,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1164346,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1192226,GSE49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM123236,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1379842,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381544,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1381564,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1437928,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437998,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1672442,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672458,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM2159610,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2257036,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM239783,GSE9438,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
GSM2435463,GSE92697,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM2540202,GSE96762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM2858684,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2858781,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3184002,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184323,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM411281,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM458400,GSE18376,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1
GSM465199,GSE18728,0,0,0,0,1,0,0,0,0,3,4,4,0,0,2
GSM4774159,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM530866,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM540231,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM585455,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM615767,GSE25065,1,0,0,1,1,0,0,0,0,9,12,12,0,1,2
GSM718805,GSE29013,0,1,0,1,1,0,1,0,0,6,10,10,0,2,2
GSM773672,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773739,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781377,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781606,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM781618,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM805305,GSE32518,1,0,0,0,1,0,0,0,0,5,7,7,0,0,1
GSM827863,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM883956,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM883992,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884135,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884136,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM926997,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM956616,GSE39133,1,1,0,1,1,0,1,0,0,1,6,6,0,2,1
GSM100536,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1019248,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1164485,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM123231,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1275097,GSE52735,0,0,0,1,0,0,0,0,0,4,5,5,0,1,3
GSM1336428,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1350466,GSE56017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1379871,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381600,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1381608,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1442188,GSE59671,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
GSM1445993,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1587223,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672571,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672628,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672650,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672720,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,3
GSM1673724,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1831554,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1884979,GSE73079,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM2159616,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256858,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2770805,GSE103412,0,0,1,1,1,0,0,0,0,7,10,10,0,1,7
GSM3184194,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM381263,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM399754,GSE15913,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4
GSM578677,GSE23593,0,0,1,1,0,0,0,0,0,9,11,11,0,2,2
GSM585383,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585475,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM781553,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781557,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM782967,GSE31546,0,1,0,1,0,0,1,0,0,0,3,3,0,2,0
GSM798658,GSE32226,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM832401,GSE33658,1,0,1,0,0,0,0,0,0,19,21,21,0,1,9
GSM947492,GSE38680,1,1,1,0,1,0,0,0,0,4,8,8,0,0,0
GSM947502,GSE38680,1,1,1,0,1,0,0,0,0,4,8,8,0,0,0
GSM1019140,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1049163,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1138804,GSE46819,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2
GSM1320158,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1379818,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1379984,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380100,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1419948,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1420049,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1437858,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438105,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1445984,GSE59745,0,0,0,1,0,1,0,0,0,6,8,8,0,2,1
GSM1587042,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1587089,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1587164,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1885009,GSE73080,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM1885029,GSE73081,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM2157854,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2159267,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2466129,GSE93984,0,0,0,1,0,0,0,0,0,10,11,11,0,1,9
GSM2858754,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2858774,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3063064,GSE112260,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289574,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289665,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM411242,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM423045,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM465193,GSE18728,0,0,0,0,1,0,0,0,0,3,4,4,0,0,2
GSM467556,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM540151,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM562890,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM585409,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585472,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601847,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM655612,GSE26637,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM655622,GSE26637,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM773655,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773764,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781356,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781570,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM790042,GSE31852,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1
GSM827836,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM827846,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM884160,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884204,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM886577,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM983729,GSE40020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM989172,GSE40240,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM100495,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM100582,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM110741,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110773,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110787,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110806,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110813,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1123811,GSE46106,0,0,0,0,1,0,0,0,0,8,9,9,0,0,5
GSM1164535,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1192221,GSE49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1320169,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1336442,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1379978,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1419994,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1419997,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1420004,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1422195,GSE58911,1,0,1,1,1,0,0,0,0,7,11,11,0,1,6
GSM1672696,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1943734,GSE75132,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM1958636,GSE75535,1,1,0,0,0,0,0,0,0,3,5,5,0,0,2
GSM2124836,GSE80342,0,1,0,0,0,0,0,0,0,4,5,5,0,0,0
GSM2157874,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2157887,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM239798,GSE9438,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
GSM2466138,GSE93984,0,0,0,1,0,0,0,0,0,10,11,11,0,1,9
GSM3183980,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM469274,GSE18948,1,1,1,0,1,0,1,0,0,3,8,8,0,1,0
GSM4774196,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM540207,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM559047,GSE22513,0,0,0,0,1,0,0,0,0,13,14,14,0,0,2
GSM577822,GSE23553,0,0,0,0,0,0,0,-1,-1,0,-2,0,2,0,0
GSM585427,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM609033,GSE24742,1,1,0,1,1,0,0,0,0,17,21,21,0,1,0
GSM713988,GSE28826,1,1,0,0,1,0,0,0,0,10,13,13,0,1,3
GSM718806,GSE29013,0,1,0,1,1,0,1,0,0,6,10,10,0,2,2
GSM773569,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773659,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM790001,GSE31852,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1
GSM827809,GSE33464,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM883978,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884018,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884185,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM978585,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978591,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978631,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM100613,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM110687,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110702,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1138803,GSE46819,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2
GSM1164432,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164508,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1255322,GSE51922,1,1,1,1,1,0,0,0,0,1,6,6,0,1,0
GSM1275074,GSE52735,0,0,0,1,0,0,0,0,0,4,5,5,0,1,3
GSM1320230,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1381627,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1437896,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1590551,GSE65238,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
GSM1672446,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672508,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672538,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1673741,GSE68387,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0
GSM1831570,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1958682,GSE75535,1,1,0,1,0,0,0,0,0,3,6,6,0,2,2
GSM2112361,GSE80077,1,0,0,1,0,0,1,0,0,7,10,10,0,2,0
GSM2112367,GSE80077,1,0,0,1,0,0,1,0,0,7,10,10,0,2,0
GSM2466139,GSE93984,0,0,0,1,0,0,0,0,0,10,11,11,0,1,9
GSM2770816,GSE103412,0,0,1,1,1,0,0,0,0,7,10,10,0,1,7
